Source IP,Destination IP,Protocol,Query,Reply 
113.193.12.14,192.168.0.4,DNS,0x7e91,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3e6e,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x7a29,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xc1f2,54.192.151.225,54.192.151.64,54.192.151.13,54.192.151.158,54.192.151.123,54.192.151.128,54.192.151.237,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0xb60f,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0x57b9,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0xcd9c,210.212.227.175,14.139.82.119
113.193.12.14,192.168.0.4,DNS,0x370a,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xab22,54.192.151.29,54.192.151.231,54.192.151.103,54.192.151.56,54.192.151.51,54.192.151.167,54.192.151.124,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0x0f29,54.192.151.13,54.192.151.224,54.192.151.158,54.192.151.237,54.192.151.123,54.192.151.128,54.192.151.225,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0xe746,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x3a5b,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x2225,74.125.130.154,74.125.130.157,74.125.130.156,74.125.130.155
113.193.12.14,192.168.0.4,DNS,0xdd60,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6008,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xafa8,54.192.151.29,54.192.151.83,54.192.151.56,54.192.151.167,54.192.151.51,54.192.151.124,54.192.151.103,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0x911c,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xcde5,54.192.151.224,54.192.151.237,54.192.151.123,54.192.151.13,54.192.151.64,54.192.151.225,54.192.151.128,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0x9586,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0x26bb,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xf336,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x2e9a,54.192.151.29,54.192.151.167,54.192.151.124,54.192.151.103,54.192.151.51,54.192.151.83,54.192.151.56,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0xedf4,23.99.92.253
113.193.12.14,192.168.0.4,DNS,0xee02,54.192.151.114,54.192.151.191,54.192.151.179,54.192.151.124,54.192.151.42,54.192.151.116,54.192.151.37,54.192.151.183
113.193.12.14,192.168.0.4,DNS,0x7fbd,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xb42f,172.217.26.163
113.193.1.14,192.168.0.4,DNS,0xaa5e,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0xbbce,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x9647,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x12e5,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x89cd,157.240.7.20
113.193.12.14,192.168.0.4,DNS,0xdfaa,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9320,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0xcee2,54.192.151.13,54.192.151.64,54.192.151.225,54.192.151.224,54.192.151.123,54.192.151.128,54.192.151.237,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0xc55e,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xc520,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x8973,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5e2d,74.125.130.156,74.125.130.157,74.125.130.155,74.125.130.154
113.193.12.14,192.168.0.4,DNS,0x5ee7,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x7b69,54.192.151.83,54.192.151.124,54.192.151.51,54.192.151.103,54.192.151.231,54.192.151.56,54.192.151.29,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0x2a28,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x890a,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x7244,54.192.151.237,54.192.151.225,54.192.151.224,54.192.151.128,54.192.151.64,54.192.151.158,54.192.151.13,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x5a07,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xc88c,54.192.151.103,54.192.151.231,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.167,54.192.151.83,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0x00e2,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x631d,54.192.151.13,54.192.151.224,54.192.151.225,54.192.151.64,54.192.151.158,54.192.151.237,54.192.151.123,54.192.151.128
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xb7cb,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xea1c,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6b9b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xe194,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0xdbfd,54.192.151.56,54.192.151.231,54.192.151.83,54.192.151.29,54.192.151.167,54.192.151.124,54.192.151.103,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0xb366,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xf752,54.192.151.123,54.192.151.128,54.192.151.237,54.192.151.224,54.192.151.13,54.192.151.64,54.192.151.158,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0x82f9,184.31.214.254
113.193.12.14,192.168.0.4,DNS,0xba18,17.110.234.27,17.110.232.46,17.110.232.45,17.110.234.28
113.193.12.14,192.168.0.4,DNS,0xf3d0,17.154.66.69,17.154.66.68,17.154.66.67
113.193.12.14,192.168.0.4,DNS,0x4a33,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x0b9a,74.125.130.154,74.125.130.156,74.125.130.155,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0xe9a1,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xffcb,54.192.151.237,54.192.151.224,54.192.151.128,54.192.151.13,54.192.151.64,54.192.151.158,54.192.151.123,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0xad96,54.192.151.56,54.192.151.29,54.192.151.83,54.192.151.103,54.192.151.167,54.192.151.51,54.192.151.231,54.192.151.124
113.193.12.14,192.168.0.4,DNS,0x466a,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xc86c,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x52a9,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5a1f,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xbee7,172.217.26.173
113.193.12.14,192.168.0.4,DNS,0x358a,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xea63,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x23cc,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0xab67,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x85f4,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5c2f,172.217.26.164
113.193.12.14,192.168.0.4,DNS,0x1a31,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x20ac,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x8e2f,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6e02,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x0757,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x487c,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xbcf7,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x7823,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0xf363,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0x7e3e,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x8eae,216.58.196.106
113.193.12.14,192.168.0.4,DNS,0xb12f,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x37ba,216.58.197.42,172.217.26.202,216.58.220.42,216.58.196.106
113.193.12.14,192.168.0.4,DNS,0xa415,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x7832,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xcddd,54.192.151.224,54.192.151.64,54.192.151.128,54.192.151.123,54.192.151.237,54.192.151.225,54.192.151.13,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0x7b32,14.139.82.119,210.212.227.175
113.193.12.14,192.168.0.4,DNS,0x702f,54.192.151.29,54.192.151.83,54.192.151.231,54.192.151.103,54.192.151.124,54.192.151.56,54.192.151.51,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0x2424,74.125.130.189
113.193.12.14,192.168.0.4,DNS,0x0b94,74.125.130.156,74.125.130.157,74.125.130.155,74.125.130.154
113.193.12.14,192.168.0.4,DNS,0x36e6,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x2d39,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x8a71,54.192.151.237,54.192.151.128,54.192.151.123,54.192.151.224,54.192.151.13,54.192.151.225,54.192.151.64,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0x2933,54.192.151.103,54.192.151.167,54.192.151.51,54.192.151.83,54.192.151.29,54.192.151.231,54.192.151.124,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0x4590,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x4f88,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xb141,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xed85,54.192.151.128,54.192.151.224,54.192.151.13,54.192.151.225,54.192.151.237,54.192.151.123,54.192.151.158,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0xa03c,54.192.151.124,54.192.151.103,54.192.151.167,54.192.151.56,54.192.151.51,54.192.151.231,54.192.151.29,54.192.151.83
113.193.12.14,192.168.0.4,DNS,0x47b8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4851,157.240.7.26
113.193.12.14,192.168.0.4,DNS,0xc3b4,13.126.182.137,35.154.185.88
113.193.12.14,192.168.0.4,DNS,0x534e,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x95d0,74.125.130.155,74.125.130.154,74.125.130.156,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0xca45,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xf953,52.219.40.113
113.193.12.14,192.168.0.4,DNS,0x5d9c,31.170.166.98
113.193.12.14,192.168.0.4,DNS,0xee09,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x1812,54.192.151.64,54.192.151.224,54.192.151.158,54.192.151.225,54.192.151.128,54.192.151.237,54.192.151.123,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0x5ac8,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x1bd5,54.192.151.167,54.192.151.231,54.192.151.51,54.192.151.56,54.192.151.103,54.192.151.83,54.192.151.124,54.192.151.29
113.193.12.14,192.168.0.4,DNS,0x5ae4,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x8a74,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0x4557,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0x9a80,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0x4283,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0xbef7,54.192.151.158,54.192.151.13,54.192.151.225,54.192.151.224,54.192.151.123,54.192.151.64,54.192.151.237,54.192.151.128
113.193.12.14,192.168.0.4,DNS,0x63de,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x8fdf,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x1ad5,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x4aa2,54.192.151.29,54.192.151.51,54.192.151.231,54.192.151.83,54.192.151.167,54.192.151.56,54.192.151.103,54.192.151.124
113.193.12.14,192.168.0.4,DNS,0xb5d7,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xe568,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x97ca,74.125.130.155,74.125.130.154,74.125.130.156,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0xc132,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x57e2,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0x2309,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x8140,54.192.151.224,54.192.151.128,54.192.151.225,54.192.151.158,54.192.151.237,54.192.151.123,54.192.151.13,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0xe2c3,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xa026,210.212.227.175,14.139.82.119
113.193.12.14,192.168.0.4,DNS,0xbc07,54.192.151.83,54.192.151.56,54.192.151.167,54.192.151.231,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.103
113.193.12.14,192.168.0.4,DNS,0xd9e7,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xe132,54.192.151.64,54.192.151.224,54.192.151.123,54.192.151.158,54.192.151.225,54.192.151.237,54.192.151.13,54.192.151.128
113.193.12.14,192.168.0.4,DNS,0x30af,54.192.151.167,54.192.151.231,54.192.151.29,54.192.151.103,54.192.151.51,54.192.151.83,54.192.151.56,54.192.151.124
113.193.12.14,192.168.0.4,DNS,0xb293,210.212.227.175,14.139.82.119
113.193.12.14,192.168.0.4,DNS,0xe00b,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x7f2f,23.211.135.102,23.211.135.51
113.193.12.14,192.168.0.4,DNS,0x40b0,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xa036,52.219.32.93
113.193.12.14,192.168.0.4,DNS,0x096b,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0x8a53,54.192.151.51,54.192.151.103,54.192.151.56,54.192.151.83,54.192.151.29,54.192.151.124,54.192.151.167,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0xc55f,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xca73,54.192.151.64,54.192.151.237,54.192.151.158,54.192.151.13,54.192.151.128,54.192.151.123,54.192.151.225,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0x312a,54.192.151.124,54.192.151.56,54.192.151.29,54.192.151.51,54.192.151.167,54.192.151.103,54.192.151.83,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0x8722,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0x4df7,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd4a2,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xdd9e,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd57c,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x1290,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x3515,54.192.151.64,54.192.151.237,54.192.151.128,54.192.151.158,54.192.151.225,54.192.151.13,54.192.151.224,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x3211,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3d4b,74.125.130.154,74.125.130.157,74.125.130.156,74.125.130.155
113.193.12.14,192.168.0.4,DNS,0xc670,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x09ba,54.192.151.83,54.192.151.167,54.192.151.29,54.192.151.103,54.192.151.231,54.192.151.56,54.192.151.124,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x6c42,172.217.26.162
113.193.12.14,192.168.0.4,DNS,0xbe2b,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xd7e3,54.192.151.224,54.192.151.237,54.192.151.128,54.192.151.13,54.192.151.225,54.192.151.64,54.192.151.158,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x958b,54.192.151.167,54.192.151.83,54.192.151.103,54.192.151.56,54.192.151.124,54.192.151.29,54.192.151.231,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x47f8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xf883,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5834,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x0733,54.192.151.237,54.192.151.123,54.192.151.128,54.192.151.225,54.192.151.224,54.192.151.64,54.192.151.13,54.192.151.158
113.193.12.14,192.168.0.4,DNS,0xbc0e,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4ff3,54.192.151.103,54.192.151.83,54.192.151.29,54.192.151.167,54.192.151.51,54.192.151.231,54.192.151.124,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0x3a2b,17.132.226.25,17.132.226.19,17.132.226.17,17.132.226.23
113.193.12.14,192.168.0.4,DNS,0xe239,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x48f1,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x3c7d,54.192.151.128,54.192.151.123,54.192.151.237,54.192.151.224,54.192.151.225,54.192.151.13,54.192.151.158,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0x0b69,54.192.151.231,54.192.151.29,54.192.151.167,54.192.151.51,54.192.151.103,54.192.151.83,54.192.151.124,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0x3826,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x2666,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x391f,54.192.151.225,54.192.151.13,54.192.151.158,54.192.151.224,54.192.151.123,54.192.151.237,54.192.151.128,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0x2255,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xda8c,54.192.151.231,54.192.151.29,54.192.151.167,54.192.151.51,54.192.151.124,54.192.151.83,54.192.151.103,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0xebcc,216.58.220.34
113.193.12.14,192.168.0.4,DNS,0xa2ae,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x2d28,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xc9a2,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x834d,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x15f3,74.125.130.155,74.125.130.157,74.125.130.156,74.125.130.154
113.193.12.14,192.168.0.4,DNS,0x2da5,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0x505f,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x93f5,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x986b,54.192.151.128,54.192.151.224,54.192.151.237,54.192.151.13,54.192.151.123,54.192.151.158,54.192.151.225,54.192.151.64
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xb7cb,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xea1c,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6b9b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0xe90a,54.192.151.124,54.192.151.51,54.192.151.29,54.192.151.103,54.192.151.231,54.192.151.83,54.192.151.167,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0xbf3a,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x4d15,54.192.151.158,54.192.151.13,54.192.151.123,54.192.151.224,54.192.151.64,54.192.151.128,54.192.151.237,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0x0c78,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x786c,54.230.191.96,54.230.191.64,54.230.191.60,54.230.191.23,54.230.191.41,54.230.191.195,54.230.191.189,54.230.191.218
113.193.12.14,192.168.0.4,DNS,0xe819,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0xca9c,17.167.192.231,17.167.194.230,17.167.192.225,17.167.194.224
113.193.12.14,192.168.0.4,DNS,0xa3fb,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x14b4,54.192.151.13,54.192.151.123,54.192.151.158,54.192.151.237,54.192.151.224,54.192.151.64,54.192.151.128,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0xff10,54.192.151.124,54.192.151.29,54.192.151.231,54.192.151.83,54.192.151.56,54.192.151.103,54.192.151.51,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0xf751,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3217,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xc6cc,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x7582,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xec7d,54.192.151.13,54.192.151.64,54.192.151.128,54.192.151.158,54.192.151.237,54.192.151.123,54.192.151.225,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0x5a61,54.192.151.29,54.192.151.56,54.192.151.103,54.192.151.51,54.192.151.83,54.192.151.167,54.192.151.124,54.192.151.231
113.193.12.14,192.168.0.4,DNS,0x1ec9,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0xf169,54.192.151.64,54.192.151.225,54.192.151.128,54.192.151.237,54.192.151.123,54.192.151.158,54.192.151.13,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0x088c,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xba5c,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0x9e25,74.125.130.155,74.125.130.154,74.125.130.156,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0x0cc1,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x7630,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x2693,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0x36d7,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0x66d5,54.192.151.231,54.192.151.124,54.192.151.29,54.192.151.56,54.192.151.167,54.192.151.83,54.192.151.103,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x371e,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0xd40c,216.58.199.131
113.193.12.14,192.168.0.4,DNS,0x6d9d,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x0fac,54.192.151.13,54.192.151.128,54.192.151.224,54.192.151.237,54.192.151.123,54.192.151.158,54.192.151.225,54.192.151.64
113.193.12.14,192.168.0.4,DNS,0xfc00,54.192.151.83,54.192.151.124,54.192.151.167,54.192.151.103,54.192.151.51,54.192.151.231,54.192.151.29,54.192.151.56
113.193.12.14,192.168.0.4,DNS,0xa4eb,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4df3,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0xeae0,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0xa721,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xc055,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xd16f,54.192.151.128,54.192.151.64,54.192.151.237,54.192.151.123,54.192.151.158,54.192.151.225,54.192.151.224,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0xb00e,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xecf0,54.192.151.103,54.192.151.124,54.192.151.83,54.192.151.56,54.192.151.231,54.192.151.51,54.192.151.167,54.192.151.29
113.193.12.14,192.168.0.4,DNS,0x3cf0,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x1e11,54.192.151.123,54.192.151.158,54.192.151.64,54.192.151.225,54.192.151.224,54.192.151.128,54.192.151.237,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0xe05a,54.192.151.124,54.192.151.56,54.192.151.167,54.192.151.83,54.192.151.231,54.192.151.103,54.192.151.29,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x5591,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x8735,54.192.151.13,54.192.151.158,54.192.151.123,54.192.151.237,54.192.151.224,54.192.151.64,54.192.151.128,54.192.151.225
113.193.12.14,192.168.0.4,DNS,0x9881,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9add,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3f20,54.192.151.56,54.192.151.124,54.192.151.167,54.192.151.231,54.192.151.103,54.192.151.83,54.192.151.51,54.192.151.29
113.193.12.14,192.168.0.4,DNS,0xc7a2,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5b2e,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xa1be,74.125.130.156,74.125.130.154,74.125.130.157,74.125.130.155
113.193.12.14,192.168.0.4,DNS,0xa074,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x37af,54.192.151.128,54.192.151.158,54.192.151.13,54.192.151.237,54.192.151.64,54.192.151.224,54.192.151.225,54.192.151.123
113.193.12.14,192.168.0.4,DNS,0x75de,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xa181,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x1b52,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xadda,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x8ce7,54.192.151.83,54.192.151.103,54.192.151.29,54.192.151.124,54.192.151.51,54.192.151.56,54.192.151.231,54.192.151.167
113.193.12.14,192.168.0.4,DNS,0xe451,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xba11,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0xe5e0,54.192.151.237,54.192.151.123,54.192.151.13,54.192.151.158,54.192.151.64,54.192.151.225,54.192.151.224,54.192.151.128
113.193.12.14,192.168.0.4,DNS,0xd646,54.192.151.56,54.192.151.29,54.192.151.103,54.192.151.83,54.192.151.167,54.192.151.231,54.192.151.124,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x3690,157.240.7.35
113.193.12.14,192.168.0.4,DNS,0xe503,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9fd1,54.192.151.237,54.192.151.225,54.192.151.158,54.192.151.128,54.192.151.224,54.192.151.64,54.192.151.123,54.192.151.13
113.193.12.14,192.168.0.4,DNS,0x913e,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x5131,104.108.156.200
113.193.12.14,192.168.0.4,DNS,0xb81a,17.110.234.28,17.110.232.45,17.110.234.27,17.110.232.46
113.193.12.14,192.168.0.4,DNS,0x0364,17.154.66.68,17.154.66.69,17.154.66.67
113.193.12.14,192.168.0.4,DNS,0x7fd8,54.192.151.83,54.192.151.167,54.192.151.124,54.192.151.56,54.192.151.231,54.192.151.29,54.192.151.103,54.192.151.51
113.193.12.14,192.168.0.4,DNS,0x9b31,17.154.66.154
113.193.12.14,192.168.0.4,DNS,0x7ac2,54.85.163.99,52.86.232.128,52.205.45.249
113.193.12.14,192.168.0.4,DNS,0xdc78,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x0d57,54.192.151.13,54.192.151.64,54.192.151.225,54.192.151.158,54.192.151.123,54.192.151.128,54.192.151.237,54.192.151.224
113.193.12.14,192.168.0.4,DNS,0xd1af,172.217.26.174
192.168.0.4,113.193.12.14,DNS,R b._d,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R db._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R lb._,0.0.168.192
192.168.0.4,113.193.12.14,DNS,R 4.0.,4.0.168.192
113.193.12.14,192.168.0.4,DNS,0x1449,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x6f6b,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x8a4d,0.0.168.192
113.193.12.14,192.168.0.4,DNS,0x4f09,17.172.224.47,17.178.96.59,17.142.160.59
113.193.12.14,192.168.0.4,DNS,0x145d,104.108.218.55
113.193.12.14,192.168.0.4,DNS,0x1bf3,74.125.68.125
113.193.12.14,192.168.0.4,DNS,0x163b,17.188.166.11
113.193.12.14,192.168.0.4,DNS,0x1e2a,17.137.163.1
113.193.12.14,192.168.0.4,DNS,0x46fb,17.252.172.5
113.193.12.14,192.168.0.4,DNS,0x648f,17.248.154.83,17.248.154.77,17.248.154.207,17.248.154.113,17.248.154.234,17.248.154.232,17.248.154.239,17.248.154.204
